Cluster,Country,Cultivated,Depth,Gid,Latitude,Longitude,Plot,Region,SSN,Sampling date,Scientist,Site,Soil material
,Tanzania,,,,-7.56054359,31.18473275,,,TanSAG_SUB-e9sNJKET4,,,,
,Tanzania,,,,-7.68103068,36.10580852,,,TanSAG_SUB-O81WDQAwJ,,,,
,Tanzania,,,,-7.05827861,37.38438081,,,TaSAG_TOP-29MRWNJo,,,,
,Tanzania,,,,-8.55224611,35.64343124,,,TaSAG_SUB-8CtUaFzZ,,,,
,Tanzania,,,,-7.83138459,35.42222702,,,TaSAG_TOP-dmgi5gN4,,,,
,Tanzania,,,,-6.778802822640544,36.37814051600379,,,TanSIS_SUB-OlNbgBwYc,,,,
,Tanzania,,,,-7.22138317,31.02770863,,,TanSAG_SUB-eDhBjZ6Em,,,,
,Tanzania,,,,-7.55900919,36.13926295,,,TanSAG_SUB-OEYEGh5KT,,,,
,Tanzania,,,,-6.07483637,37.65967789,,,TaSAG_TOP-abmnqxEV,,,,
,Tanzania,,,,-8.73732838,34.20498966,,,TaSAG_SUB-8RtcOPGf,,,,
,Tanzania,,,,-4.7394858181584345,34.31107196459506,,,TaSAG_TOP-DU9ySGiV,,,,
,Tanzania,,,,-6.846692911538793,36.379116513021685,,,TanSIS_TOP-2Ei7NKHXt,,,,
,Tanzania,,,,-7.854384530084957,31.241749917194266,,,TanSAG_SUB-ep0h14zrR,,,,
,Tanzania,,,,-7.55198958,36.13451666,,,TanSAG_SUB-pAjr140iV,,,,
,Tanzania,,,,-6.10359477,37.70135324,,,TaSAG_TOP-BGYq18HF,,,,
,Tanzania,,,,-8.56179693,35.61036633,,,TaSAG_SUB-40EIkYbl,,,,
,Tanzania,,,,-4.24593203,34.37352618,,,TaSAG_TOP-E3N0GIcB,,,,
,Tanzania,,,,-6.087816866137126,37.62158336156156,,,TanSIS_SUB-E0pwCPPu2,,,,
,Tanzania,,,,-7.82748365,31.2413638,,,TanSAG_SUB-F1KydPFqJ,,,,
,Tanzania,,,,-7.59502235,36.14612594,,,TanSAG_SUB-pjaynXGe8,,,,
,Tanzania,,,,-6.07207744,37.618922,,,TaSAG_TOP-ByJtWJdo,,,,
,Tanzania,,,,-8.56560207,35.56849834,,,TaSAG_SUB-aQpwyd1k,,,,
,Tanzania,,,,-4.264210623688672,34.26656859218964,,,TaSAG_TOP-eQ7daIon,,,,
,Tanzania,,,,-6.212603318541813,37.56422934984518,,,TanSIS_SUB-ihiyAva0B,,,,
,Tanzania,,,,-7.58769388,31.25754727,,,TanSAG_SUB-FBC2eBodF,,,,
,Tanzania,,,,-8.25920508,35.95255299,,,TanSAG_SUB-PO3b7ooWX,,,,
,Tanzania,,,,-6.92411589,37.53546319,,,TaSAG_TOP-DA1IGfib,,,,
,Tanzania,,,,-8.58666577,35.63246514,,,TaSAG_SUB-b8PhjXb4,,,,
,Tanzania,,,,-7.89370632,35.39682326,,,TaSAG_TOP-EUrNh5OG,,,,
,Tanzania,,,,-6.051861073213277,37.62184627781583,,,TanSIS_SUB-STXRHfyJR,,,,
,Tanzania,,,,-7.66286728,31.12736498,,,TanSAG_SUB-fGcbZB91z,,,,
,Tanzania,,,,-7.573394900000001,36.13492886,,,TanSAG_SUB-PWCMF0kFp,,,,
,Tanzania,,,,-6.15363196,37.61125907,,,TaSAG_TOP-de4gsSRq,,,,
,Tanzania,,,,-8.59885289,35.5683931,,,TaSAG_SUB-BaZbIQvA,,,,
,Tanzania,,,,-4.29914114,34.30061863,,,TaSAG_TOP-EwGWlRbt,,,,
,Tanzania,,,,-6.087809632899635,37.62157192740131,,,TanSIS_TOP-7bCqnU3hv,,,,
,Tanzania,,,,-7.8466232236116875,31.25886582693221,,,TanSAG_SUB-fGcTAIbmB,,,,
,Tanzania,,,,-7.68642635,36.11645946,,,TanSAG_SUB-qFxC1fJYz,,,,
,Tanzania,,,,-6.08474057,37.62821545,,,TaSAG_TOP-DXxdsvdS,,,,
,Tanzania,,,,-8.73910776,34.20416866,,,TaSAG_SUB-c5K0JuSs,,,,
,Tanzania,,,,-4.211418635076063,34.26202476453912,,,TaSAG_TOP-f3Kz7yYF,,,,
,Tanzania,,,,-6.212616413380019,37.56424456899968,,,TanSIS_TOP-iih4nTuZT,,,,
,Tanzania,,,,-7.84781126,31.19268386,,,TanSAG_SUB-fK5eNpXiA,,,,
,Tanzania,,,,-7.61029474,36.14238459,,,TanSAG_SUB-qmfHR8TnV,,,,
,Tanzania,,,,-6.05421575,37.62287398,,,TaSAG_TOP-E3RIscnV,,,,
,Tanzania,,,,-8.58547923,35.63507175,,,TaSAG_SUB-cKvFLrOZ,,,,
,Tanzania,,,,-4.25862353,34.30027343,,,TaSAG_TOP-ffcK1b3N,,,,
,Tanzania,,,,-6.051860842281643,37.62186213060475,,,TanSIS_TOP-KfSZuWY7G,,,,
,Tanzania,,,,-7.224906599999999,31.04483079,,,TanSAG_SUB-fNUG5UEXn,,,,
,Tanzania,,,,-7.59917102,36.10564815,,,TanSAG_SUB-RhXAnYaKo,,,,
,Tanzania,,,,-6.32837868,37.58170039,,,TaSAG_TOP-ecuQ4v8M,,,,
,Tanzania,,,,-8.57677565,35.62171236,,,TaSAG_SUB-D8yXw1R1,,,,
,Tanzania,,,,-4.690032590806185,33.994780045146115,,,TaSAG_TOP-FffqQqr6,,,,
,Tanzania,,,,-3.0858468282079685,37.636121413144714,,,TanSIS_SUB-48vWXbWEd,,,,
,Tanzania,,,,-7.52041294,31.21389914,,,TanSAG_SUB-FwsbeILzl,,,,
,Tanzania,,,,-8.26373358,35.95208008,,,TanSAG_SUB-RT143dEAi,,,,
,Tanzania,,,,-6.06491449,37.6160883,,,TaSAG_TOP-ELCKgvst,,,,
,Tanzania,,,,-8.75911631,34.21352693,,,TaSAG_SUB-EAUkUvCI,,,,
,Tanzania,,,,-4.82036338,34.70394746,,,TaSAG_TOP-FHE2Cyca,,,,
,Tanzania,,,,-3.154398044690341,37.65188808586368,,,TanSIS_SUB-fZJ5vBo5N,,,,
,Tanzania,,,,-7.51779272,31.21938298,,,TanSAG_SUB-fxdfxKlqW,,,,
,Tanzania,,,,-7.65331366,36.11310315,,,TanSAG_SUB-s9mvkStLL,,,,
,Tanzania,,,,-6.88168435,37.51081372,,,TaSAG_TOP-GZfr6gnL,,,,
,Tanzania,,,,-8.55696568,35.61088833,,,TaSAG_SUB-eBx2h7bl,,,,
,Tanzania,,,,-4.707151614363214,34.31609873619577,,,TaSAG_TOP-fKtaJU3d,,,,
,Tanzania,,,,-3.1543244039018066,37.65185548534122,,,TanSIS_TOP-NNr7RoAWR,,,,
,Tanzania,,,,-7.856050926989216,31.245783083588385,,,TanSAG_SUB-GF9rJcw74,,,,
,Tanzania,,,,-7.60015897,36.11380667,,,TanSAG_SUB-t3qRXeBEZ,,,,
,Tanzania,,,,-6.04461827,37.66550197,,,TaSAG_TOP-h7gH8Kt6,,,,
,Tanzania,,,,-8.55369993,35.56781229,,,TaSAG_SUB-EeF4CRch,,,,
,Tanzania,,,,-4.2494542,34.36897483,,,TaSAG_TOP-g7ct13JT,,,,
,Tanzania,,,,-3.0857618879547326,37.63614767736189,,,TanSIS_TOP-v4SunMQ4U,,,,
,Tanzania,,,,-7.86431831,31.18487799,,,TanSAG_SUB-GFlWXGG1t,,,,
,Tanzania,,,,-8.232019900000001,35.93632012,,,TanSAG_SUB-u2IX7vOgA,,,,
,Tanzania,,,,-6.05875425,37.62767287,,,TaSAG_TOP-hATzYo8L,,,,
,Tanzania,,,,-8.58503306,35.63200516,,,TaSAG_SUB-ekXDeoTx,,,,
,Tanzania,,,,-4.203863105011779,34.24357699616786,,,TaSAG_TOP-GOhKQbOF,,,,
,Tanzania,,,,-9.115992335843261,33.496209642431786,,,TanSIS_SUB-3sDpRwsvQ,,,,
,Tanzania,,,,-7.64533356,35.96341662,,,TanSAG_SUB-ujNYChPAr,,,,
,Tanzania,,,,-6.89369926,37.45644037,,,TaSAG_TOP-hnEhIW7Z,,,,
,Tanzania,,,,-6.89359708,37.45647485,,,TaSAG_TOP-hnEhIW7Z,,,,
,Tanzania,,,,-8.60966817,35.60665052,,,TaSAG_SUB-gJAstBeh,,,,
,Tanzania,,,,-4.2455894775524685,34.257854253115546,,,TaSAG_TOP-gThMIsTh,,,,
,Tanzania,,,,-9.361676360337434,33.7323455160605,,,TanSIS_SUB-kEx6CRWlP,,,,
,Tanzania,,,,-7.6508965,31.09293489,,,TanSAG_SUB-gHJjwSeem,,,,
,Tanzania,,,,-7.57096358,36.1397734,,,TanSAG_SUB-w4H1iD0Ds,,,,
,Tanzania,,,,-6.07263793,37.66703335,,,TaSAG_TOP-iJ0MyOrj,,,,
,Tanzania,,,,-8.61163692,35.59235752,,,TaSAG_SUB-hftbhNkh,,,,
,Tanzania,,,,-4.694966114993836,34.021227736152696,,,TaSAG_TOP-gZVtrsq2,,,,
,Tanzania,,,,-9.136375251849154,33.53943763844383,,,TanSIS_SUB-mxbrHhlqC,,,,
,Tanzania,,,,-7.486596333408617,31.041920584427622,,,TanSAG_SUB-gJoBkml0s,,,,
,Tanzania,,,,-7.69108602,36.11204962,,,TanSAG_SUB-W6Bj2dudf,,,,
,Tanzania,,,,-6.89196357,37.45547937,,,TaSAG_TOP-k48p2OTR,,,,
,Tanzania,,,,-8.76901578,34.20949583,,,TaSAG_SUB-iTFEH7Tl,,,,
,Tanzania,,,,-4.596016351753036,34.315083965226684,,,TaSAG_TOP-Ho1O5mDb,,,,
,Tanzania,,,,-9.102994321786976,33.478453674590725,,,TanSIS_SUB-Q4pz4y8fM,,,,
,Tanzania,,,,-7.42422496,31.02527512,,,TanSAG_SUB-GwRRW9yLO,,,,
,Tanzania,,,,-7.57424272,36.13313545,,,TanSAG_SUB-wOKzZkSAW,,,,
,Tanzania,,,,-6.03936231,37.66025897,,,TaSAG_TOP-Kkb1AyXE,,,,
,Tanzania,,,,-8.55917008,35.61704534,,,TaSAG_SUB-jpesjz0y,,,,
,Tanzania,,,,-5.79811857,34.61081027,,,TaSAG_TOP-hT1U5Xmy,,,,
,Tanzania,,,,-9.147218339638084,33.511647046355876,,,TanSIS_SUB-qQDTPtJ0C,,,,
,Tanzania,,,,-7.841818111144852,31.25546058493628,,,TanSAG_SUB-gY2t21K5o,,,,
,Tanzania,,,,-7.57358529,36.15592797,,,TanSAG_SUB-ww900pVJy,,,,
,Tanzania,,,,-6.06447858,37.65605164,,,TaSAG_TOP-KTYI0sTT,,,,
,Tanzania,,,,-8.55615453,35.63492194,,,TaSAG_SUB-kZQJF3yr,,,,
,Tanzania,,,,-4.22299824695289,34.25747795703033,,,TaSAG_TOP-hxdHxo6Z,,,,
,Tanzania,,,,-9.355562235936524,33.70607928221904,,,TanSIS_SUB-V3zO2esRx,,,,
,Tanzania,,,,-7.42619616,31.05043668,,,TanSAG_SUB-hloc5turU,,,,
,Tanzania,,,,-7.617338,36.12326448,,,TanSAG_SUB-XA0PPGZTb,,,,
,Tanzania,,,,-6.05779694,37.62591389,,,TaSAG_TOP-mcqBzeHL,,,,
,Tanzania,,,,-8.56037175,35.63110464,,,TaSAG_SUB-Lkl39LVm,,,,
,Tanzania,,,,-4.230723805197734,34.226866459310514,,,TaSAG_TOP-I8rVmGAG,,,,
,Tanzania,,,,-9.196484429153251,33.7379328891302,,,TanSIS_SUB-vevVF8is1,,,,
,Tanzania,,,,-7.20714527,31.02653834,,,TanSAG_SUB-hPevM1z9m,,,,
,Tanzania,,,,-7.68016929,36.10579050000001,,,TanSAG_SUB-XDtyqDYwD,,,,
,Tanzania,,,,-6.12695238,37.70358663,,,TaSAG_TOP-Mn6TumNX,,,,
,Tanzania,,,,-8.76994587,34.20591209,,,TaSAG_SUB-naaqXtjv,,,,
,Tanzania,,,,-4.29180227,34.30782199,,,TaSAG_TOP-I10Pcbth,,,,
,Tanzania,,,,-4.29180345,34.30782109,,,TaSAG_TOP-I10Pcbth,,,,
,Tanzania,,,,-9.361712398196614,33.732278682121844,,,TanSIS_TOP-G8FHrWHYW,,,,
,Tanzania,,,,-7.64080533,31.21586607,,,TanSAG_SUB-HQZm2Yq3J,,,,
,Tanzania,,,,-7.606801299999999,36.14200899,,,TanSAG_SUB-XgJL3jxv7,,,,
,Tanzania,,,,-6.05662376,37.65239832,,,TaSAG_TOP-MqPrrx02,,,,
,Tanzania,,,,-8.58673312,35.63458187,,,TaSAG_SUB-O65xgzue,,,,
,Tanzania,,,,-4.269382242277553,34.26314207045953,,,TaSAG_TOP-iIufylsV,,,,
,Tanzania,,,,-9.14724990515907,33.51165465255533,,,TanSIS_TOP-Hfsqhig0o,,,,
,Tanzania,,,,-7.59081267,31.17429842,,,TanSAG_SUB-i6lOsbR85,,,,
,Tanzania,,,,-7.580158900000002,36.15465538,,,TanSAG_SUB-ZbjiQUdVF,,,,
,Tanzania,,,,-6.20065158,37.56020963,,,TaSAG_TOP-nCxE0WAq,,,,
,Tanzania,,,,-8.76527988,34.21144968,,,TaSAG_SUB-OeUIKuq9,,,,
,Tanzania,,,,-4.3179193,34.17520534,,,TaSAG_TOP-IQK2trB1,,,,
,Tanzania,,,,-9.103000934506806,33.47839049167654,,,TanSIS_TOP-oAYEkO9I9,,,,
,Tanzania,,,,-7.68568646,31.16029426,,,TanSAG_SUB-IdX51JxSY,,,,
,Tanzania,,,,-7.59497813,36.14397412,,,TanSAG_SUB-zgUYzxXLQ,,,,
,Tanzania,,,,-6.09931251,37.63221735,,,TaSAG_TOP-NNoDgMIP,,,,
,Tanzania,,,,-8.56256503,35.60936837,,,TaSAG_SUB-OoDmQD6N,,,,
,Tanzania,,,,-4.707103354154004,34.315252613172376,,,TaSAG_TOP-JFbDkrGJ,,,,
,Tanzania,,,,-9.116012407670482,33.4962721995077,,,TanSIS_TOP-w0lTQRcwz,,,,
,Tanzania,,,,-7.61416525,31.14659453,,,TanSAG_SUB-IpyQ7BjQC,,,,
,Tanzania,,,,-7.58139908,36.12431532,,,TanSAG_SUB-zizQyGLcs,,,,
,Tanzania,,,,-6.21003959,37.59591213,,,TaSAG_TOP-nrAR8ZE9,,,,
,Tanzania,,,,-8.61497953,35.60298148,,,TaSAG_SUB-pE4kAuIv,,,,
,Tanzania,,,,-4.210720992793224,34.26341206932055,,,TaSAG_TOP-JhQHz3VG,,,,
,Tanzania,,,,-9.355558951479873,33.70614376563137,,,TanSIS_TOP-wLBsW1tt5,,,,
,Tanzania,,,,-7.60557931,31.03867692,,,TanSAG_SUB-IwIgm6C7C,,,,
,Tanzania,,,,-7.62072543,36.11846029,,,TanSAG_SUB-ZocL25GLt,,,,
,Tanzania,,,,-6.77271495,37.94807207,,,TaSAG_TOP-OSPRbUUq,,,,
,Tanzania,,,,-8.5622839,35.63177773,,,TaSAG_SUB-Q4zeTezg,,,,
,Tanzania,,,,-4.22465451,34.38965109,,,TaSAG_TOP-JjaUXWFv,,,,
,Tanzania,,,,-9.196532148886703,33.737892812004446,,,TanSIS_TOP-zGqPABTcJ,,,,
,Tanzania,,,,-7.466602498276888,31.0014766271878,,,TanSAG_SUB-izCQIN1TK,,,,
,Tanzania,,,,-7.65330917,36.11310385,,,TanSAG_TOP-0rsG3ggMf,,,,
,Tanzania,,,,-6.20107423,37.58912396,,,TaSAG_TOP-P9uMr55p,,,,
,Tanzania,,,,-8.73739183,34.20305143,,,TaSAG_SUB-RoF21BBS,,,,
,Tanzania,,,,-4.24299195,34.35353239,,,TaSAG_TOP-JoGODwim,,,,
,Tanzania,,,,-9.136359269591331,33.53945439708851,,,TanSIS_TOP-zTpDoqa1N,,,,
,Tanzania,,,,-7.61774372,31.14611767,,,TanSAG_SUB-J1b8yTr3b,,,,
,Tanzania,,,,-7.57425625,36.13312679,,,TanSAG_TOP-2kDK4drxx,,,,
,Tanzania,,,,-6.08727171,37.62190569,,,TaSAG_TOP-QCErmRd7,,,,
,Tanzania,,,,-8.57893225,35.62250857,,,TaSAG_SUB-T6RrJzzn,,,,
,Tanzania,,,,-4.28099314,34.30428193,,,TaSAG_TOP-jpZWVMR9,,,,
,Tanzania,,,,-8.917724885926416,36.733448435206704,,,TanSIS_SUB-ElMptKYmp,,,,
,Tanzania,,,,-7.90422308,31.28566818,,,TanSAG_SUB-J6b0Vmpf3,,,,
,Tanzania,,,,-7.55964887,36.13844186,,,TanSAG_TOP-2UpoZSh3D,,,,
,Tanzania,,,,-6.92562637,37.86918626,,,TaSAG_TOP-QqV3fJ7J,,,,
,Tanzania,,,,-8.57377343,35.6191251,,,TaSAG_SUB-tcjhqf3H,,,,
,Tanzania,,,,-4.30455852,34.17683162,,,TaSAG_TOP-JR9PGTfk,,,,
,Tanzania,,,,-8.916474607390953,36.73133674665776,,,TanSIS_SUB-ikuovXKN3,,,,
,Tanzania,,,,-7.61412408,31.14573764,,,TanSAG_SUB-Jc4reF2ET,,,,
,Tanzania,,,,-7.70783517,36.13391594,,,TanSAG_TOP-3lC4LYq4p,,,,
,Tanzania,,,,-6.1158163,37.68056663,,,TaSAG_TOP-rMNvjj6a,,,,
,Tanzania,,,,-8.59912368,35.65182606,,,TaSAG_SUB-uuG4YNJq,,,,
,Tanzania,,,,-4.83389001,34.7153079,,,TaSAG_TOP-Jvty7HF6,,,,
,Tanzania,,,,-8.95545380841323,36.7618315416554,,,TanSIS_SUB-n39xeH9Jb,,,,
,Tanzania,,,,-7.58815756,31.25150908,,,TanSAG_SUB-JH4pMDPar,,,,
,Tanzania,,,,-7.59530852,36.14930778,,,TanSAG_TOP-6Vx6Bsvz6,,,,
,Tanzania,,,,-6.05713846,37.65131306,,,TaSAG_TOP-SoWAOF97,,,,
,Tanzania,,,,-8.54739894,35.64021184,,,TaSAG_SUB-vwKARygG,,,,
,Tanzania,,,,-4.212875832536703,34.26526338253341,,,TaSAG_TOP-jz7F0yLZ,,,,
,Tanzania,,,,-9.025727786701275,36.85504047875732,,,TanSIS_SUB-Sa2ITkFTy,,,,
,Tanzania,,,,-7.546779700000001,31.22888179,,,TanSAG_SUB-jo0YINWQ6,,,,
,Tanzania,,,,-7.6892368000000015,36.13435065,,,TanSAG_TOP-6ZKL060gB,,,,
,Tanzania,,,,-6.36729993,37.53055405,,,TaSAG_TOP-sUDJvg2r,,,,
,Tanzania,,,,-8.56235653,35.63045795,,,TaSAG_SUB-wTeKmtUK,,,,
,Tanzania,,,,-7.88543224,35.4260793,,,TaSAG_TOP-KDSjdBzf,,,,
,Tanzania,,,,-9.00793912177448,36.85691553189771,,,TanSIS_SUB-X7qAE6695,,,,
,Tanzania,,,,-7.52594212,30.94534189,,,TanSAG_SUB-k3pnw2ruR,,,,
,Tanzania,,,,-7.61030732,36.14237701,,,TanSAG_TOP-8zPXUIqSK,,,,
,Tanzania,,,,-6.21265403,37.56420868,,,TaSAG_TOP-tFBUnG3M,,,,
,Tanzania,,,,-8.55422231,35.63914732,,,TaSAG_SUB-WuKAkGZq,,,,
,Tanzania,,,,-4.28391713,34.38918853,,,TaSAG_TOP-KesalqAc,,,,
,Tanzania,,,,-9.014901104534921,36.85473570479353,,,TanSIS_SUB-XtgdTFhac,,,,
,Tanzania,,,,-7.65549167,31.23314672,,,TanSAG_SUB-k6ifTXAOH,,,,
,Tanzania,,,,-7.57096322,36.13976808,,,TanSAG_TOP-9qXQ68WAH,,,,
,Tanzania,,,,-6.20101454,37.59484767,,,TaSAG_TOP-TUoAXn5X,,,,
,Tanzania,,,,-8.56855625,35.56922669,,,TaSAG_SUB-Yz77rU8m,,,,
,Tanzania,,,,-4.34872657,34.15798301,,,TaSAG_TOP-kR1kbyb4,,,,
,Tanzania,,,,-9.007910864456065,36.85689804443052,,,TanSIS_TOP-2iILq7LUd,,,,
,Tanzania,,,,-7.67565532,31.13939385,,,TanSAG_SUB-KlRAwxq6p,,,,
,Tanzania,,,,-8.26719437,35.95040355,,,TanSAG_TOP-9yjZF5OfV,,,,
,Tanzania,,,,-6.32153007,37.52884506,,,TaSAG_TOP-tv1WXYRz,,,,
,Tanzania,,,,-8.57260986,35.57140306,,,TaSAG_SUB-ZumKMsdM,,,,
,Tanzania,,,,-4.21318715,34.34155918,,,TaSAG_TOP-LaAavnVy,,,,
,Tanzania,,,,-8.955460579565923,36.7618081545315,,,TanSIS_TOP-2OqGtUqUt,,,,
,Tanzania,,,,-7.56495804,31.24179948,,,TanSAG_SUB-KMLIqRyVs,,,,
,Tanzania,,,,-7.57858444,36.1554078,,,TanSAG_TOP-67potTRYy,,,,
,Tanzania,,,,-6.31876938,37.5960662,,,TaSAG_TOP-Ueh6celF,,,,
,Tanzania,,,,-6.31876029,37.59605243,,,TaSAG_TOP-Ueh6celF,,,,
,Tanzania,,,,-8.55700865,35.61086645,,,TaSAG_TOP-0XxUsJBU,,,,
,Tanzania,,,,-4.29207372,34.15577946,,,TaSAG_TOP-lijlfOZX,,,,
,Tanzania,,,,-9.041855195197439,36.84261784140104,,,TanSIS_TOP-iW75FyOO3,,,,
,Tanzania,,,,-7.89260098,31.34268491,,,TanSAG_SUB-kU40wKH3m,,,,
,Tanzania,,,,-7.58138797,36.12430065,,,TanSAG_TOP-130oGejAD,,,,
,Tanzania,,,,-6.33510731,37.53998777,,,TaSAG_TOP-vAUVRxKd,,,,
,Tanzania,,,,-8.73910732,34.20416048,,,TaSAG_TOP-2jZgrzum,,,,
,Tanzania,,,,-4.28498052,34.32497626,,,TaSAG_TOP-ll077CWq,,,,
,Tanzania,,,,-9.02572968427672,36.85505202995812,,,TanSIS_TOP-KAEaVWK0u,,,,
,Tanzania,,,,-7.68391053,31.17553152,,,TanSAG_SUB-kwT2guzPZ,,,,
,Tanzania,,,,-7.69134619,36.13400766,,,TanSAG_TOP-AEPoj98VV,,,,
,Tanzania,,,,-6.07210262,37.62075681,,,TaSAG_TOP-VAzIlHlB,,,,
,Tanzania,,,,-8.55917416,35.61701974,,,TaSAG_TOP-2VoSxtpi,,,,
,Tanzania,,,,-4.5734937672177285,34.230113435411354,,,TaSAG_TOP-mFI32OvT,,,,
,Tanzania,,,,-8.91775036936469,36.73339358292425,,,TanSIS_TOP-mMc240vUJ,,,,
,Tanzania,,,,-7.21515092,31.02678061,,,TanSAG_SUB-LBPMfHJ7c,,,,
,Tanzania,,,,-7.55354438,36.13370503,,,TanSAG_TOP-aNpoGC60U,,,,
,Tanzania,,,,-6.06954645,37.67083033,,,TaSAG_TOP-vlA2Hd53,,,,
,Tanzania,,,,-8.60393438,35.62834967,,,TaSAG_TOP-3ZK5IwQC,,,,
,Tanzania,,,,-4.28551917,34.35870679,,,TaSAG_TOP-mQ6Aklfn,,,,
,Tanzania,,,,-8.916508810854586,36.73136675070844,,,TanSIS_TOP-XtTyGA3Uu,,,,
,Tanzania,,,,-7.58899846,31.17610782,,,TanSAG_SUB-LFHlEO9b5,,,,
,Tanzania,,,,-7.68105534,36.10582998,,,TanSAG_TOP-bJg6wQypd,,,,
,Tanzania,,,,-6.31971632,37.53061944,,,TaSAG_TOP-VMon4Ppl,,,,
,Tanzania,,,,-8.75550508,34.21801757,,,TaSAG_TOP-7jzYFTk8,,,,
,Tanzania,,,,-4.21566425,34.40038022,,,TaSAG_TOP-N2rEVJjM,,,,
,Tanzania,,,,-9.014867450845005,36.854732068553226,,,TanSIS_TOP-yXM8L7ZTz,,,,
,Tanzania,,,,-7.65751859,31.12649113,,,TanSAG_SUB-LgvJusNGy,,,,
,Tanzania,,,,-7.59916093,36.10562679,,,TanSAG_TOP-bluHoRBdR,,,,
,Tanzania,,,,-6.08980636,37.62739607,,,TaSAG_TOP-vtPnrPNw,,,,
,Tanzania,,,,-8.76896165,34.20946393,,,TaSAG_TOP-9hLrKfbk,,,,
,Tanzania,,,,-4.203986977519326,34.2446620576904,,,TaSAG_TOP-N61Pcm2i,,,,
,Tanzania,,,,-9.070491414669323,34.59244113393227,,,TanSIS_SUB-1o4N91CP9,,,,
,Tanzania,,,,-7.843877907929605,31.25697386300633,,,TanSAG_SUB-li40iBhiX,,,,
,Tanzania,,,,-7.6371110999999985,36.11174481,,,TanSAG_TOP-c2ATOzMIG,,,,
,Tanzania,,,,-6.05147836,37.62124258,,,TaSAG_TOP-wBCPHiUp,,,,
,Tanzania,,,,-8.56851278,35.56932589999999,,,TaSAG_TOP-9IGd8k9c,,,,
,Tanzania,,,,-4.258888454268857,34.238579171175125,,,TaSAG_TOP-nG7qMNTC,,,,
,Tanzania,,,,-8.832499174422635,34.664842028480194,,,TanSIS_SUB-2OBmikK62,,,,
,Tanzania,,,,-7.60112544,31.22967323,,,TanSAG_SUB-LqCxDuZos,,,,
,Tanzania,,,,-7.57359552,36.15592899,,,TanSAG_TOP-c4FbH23g6,,,,
,Tanzania,,,,-6.8581740999999985,37.49671032,,,TaSAG_TOP-wR3iDtbQ,,,,
,Tanzania,,,,-8.56549747,35.56842735,,,TaSAG_TOP-70LLZBpt,,,,
,Tanzania,,,,-5.71929104,34.98083638,,,TaSAG_TOP-nOLyNqsk,,,,
,Tanzania,,,,-9.259126737545524,34.61429110778488,,,TanSIS_SUB-3MsGqhSRM,,,,
,Tanzania,,,,-7.538377818968166,31.18885787516477,,,TanSAG_SUB-lRPDlFlyI,,,,
,Tanzania,,,,-7.68643093,36.11646315,,,TanSAG_TOP-CA0e3zETd,,,,
,Tanzania,,,,-7.06612618,37.36634472,,,TaSAG_TOP-xTN7a5qU,,,,
,Tanzania,,,,-8.58547707,35.63508154,,,TaSAG_TOP-Blef10QO,,,,
,Tanzania,,,,-4.32200819,34.16992244,,,TaSAG_TOP-nsFy3dOz,,,,
,Tanzania,,,,-4.32200176,34.16993123,,,TaSAG_TOP-nsFy3dOz,,,,
,Tanzania,,,,-9.231972573804274,34.65525247910924,,,TanSIS_SUB-8CdcH9pxJ,,,,
,Tanzania,,,,-7.79139178,31.25889513,,,TanSAG_SUB-luC87bELL,,,,
,Tanzania,,,,-7.56856027,36.13383058,,,TanSAG_TOP-cB4w7RQaF,,,,
,Tanzania,,,,-6.31550814,37.53136158,,,TaSAG_TOP-ZL5KCK06,,,,
,Tanzania,,,,-8.56042565,35.63102709,,,TaSAG_TOP-d7Zktr1l,,,,
,Tanzania,,,,-4.729397667588758,34.30024568617947,,,TaSAG_TOP-NwxJefhr,,,,
,Tanzania,,,,-9.072276300444699,34.58608004652083,,,TanSIS_SUB-8gpZPAR8E,,,,
,Tanzania,,,,-7.846673564021434,31.262450218749862,,,TanSAG_SUB-MH5c0UE57,,,,
,Tanzania,,,,-7.62777652,36.12487566,,,TanSAG_TOP-CjwRQYItr,,,,
,Tanzania,,,,-9.56683435,34.85233325,,,TanSAG_SUB-5WBgI9gZy,,,,
,Tanzania,,,,-8.59912899,35.65181446,,,TaSAG_TOP-da58wLze,,,,
,Tanzania,,,,-4.29549863,34.15405938,,,TaSAG_TOP-O78dP8jp,,,,
,Tanzania,,,,-9.123465210318077,34.51276194687716,,,TanSIS_SUB-awWwWnk0E,,,,
,Tanzania,,,,-7.673228,31.05429498,,,TanSAG_SUB-mhHENTxxC,,,,
,Tanzania,,,,-7.56294942,36.13398055,,,TanSAG_TOP-COY3BXhWW,,,,
,Tanzania,,,,-9.56609027,34.85667251,,,TanSAG_SUB-a5ADBe8IS,,,,
,Tanzania,,,,-8.57680986,35.62178966,,,TaSAG_TOP-DoovRrba,,,,
,Tanzania,,,,-4.2220287365634634,34.25381551957694,,,TaSAG_TOP-OPZYw7Ep,,,,
,Tanzania,,,,-9.057772974044557,34.58465178457159,,,TanSIS_SUB-BbmWPKM58,,,,
,Tanzania,,,,-7.66368772,31.12794954,,,TanSAG_SUB-MIEENknYu,,,,
,Tanzania,,,,-7.555519,36.13830406,,,TanSAG_TOP-dlDV37Lsd,,,,
,Tanzania,,,,-9.56806087,34.84952204,,,TanSAG_SUB-AxoU3mn4o,,,,
